Codice;Descrizione1;BarCode;IDFamiglia;Famiglia;IDGruppo;Gruppo;Esistenza;Scarto;EsistenzaNetta;Esercizio;Listino 1;Listino2;ListinoLM
000000000247768;VINO FUJENTE ROSE' SPUMANTE METODO CHARMAT 12° CL.75 COPPADORO;8054392880551;00118;PROSECCO/SPUMANTE;033;BOLLICINE;-1,000;2;-3,000;2021;5,60500;6,17500;3,20000
000000000247771;VINO SPIAVENTO BOMBINO IGP PUGLIA 13° CL.75 COPPADORO;8054392880124;14;VINO BIANCO;009;VINI;10,000;0;10,000;2021;4,40500;4,85500;1,95000
000000000247790;BELLAVISTA SCALA FRANCIACORTA BRUT C/ASTUCCIO 12.5°  CL.75///;8032685711256;00119;FRANCIACORTA;033;BOLLICINE;10,000;0;10,000;2021;41,76500;45,94500;27,84000
000000000247799;GIN COLLESI 42,8° CL.70;8032958880122;11;GIN;032;DISTILLATI;6,000;0;6,000;2021;25,49500;28,05500;16,99000
000000000247814;SPUMANTE DOLCE CINZANO SWEET EDITION CL.75;8000020000266;00118;PROSECCO/SPUMANTE;033;BOLLICINE;12,000;2;10,000;2021;4,38500;4,82500;3,29600
000000000247822;VINO FALANGHINA IGP 2019 13° CL.75 CANTINE BARONE;8056518990502;14;VINO BIANCO;009;VINI;17,000;2;15,000;2021;6,93500;7,63500;3,96000
000000000247885;VINO SPIAVENTO AGLIANICO 2017 IGP PUGLIA CL.75 COPPADORO;8054392880131;15;VINO ROSSO;009;VINI;37,000;0;37,000;2021;4,40500;4,85500;1,95000
000000000247929;VINO AGLIANICO IGP PUGLIA CINQUEVIE 13,5° CL.75 COPPADORO;8054392880186;15;VINO ROSSO;009;VINI;55,000;2;53,000;2021;4,40500;4,85500;1,95000
000000000248003;LUCANO LIMONCELLO 30° LT.1;8005240973352;13;LIQUORI;010;AMARI E LIQUORI;33,000;0;33,000;2021;14,67500;16,14500;11,02800
000000000248114;WHISKY MACALLAN DOUBLE CASK 12 Y C.70 40°;5010314302863;9;WHISKY;032;DISTILLATI;11,000;0;11,000;2021;67,88500;74,67500;45,25000
000000000248118;RUM KIRK & SWEENEY 18 Y 40° CL.70;856442005093;8;RUM;032;DISTILLATI;8,000;0;8,000;2021;48,68500;53,55500;32,45000
000000000248134;GRAPPA PASSIONE BIANCA CL.70 40° LUCANO;8005240000522;5;GRAPPA;032;DISTILLATI;14,000;0;14,000;2021;14,43500;15,88500;9,62200
000000000248186;BIRRA CERES STRONG ALE 7,7° CL.33 LATTINA ///;5741000165980;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;192,000;2;190,000;2021;1,49500;1,65500;0,99600
000000000248209;VINO TERTULIA TREBBIANO D'ABRUZZO DOC 2019 CL.75 12.5°  SAVINI;8024526000483;14;VINO BIANCO;009;VINI;125,000;2;123,000;2021;3,22500;3,55500;1,84000
000000000248211;VINO TERTULIA PECORINO D'ABRUZZO 2019 CL.75  12.5° SAVINI;8024526000476;14;VINO BIANCO;009;VINI;451,000;2;449,000;2021;3,22500;3,55500;1,84000
000000000248280;VINO SAGRANTINO DI MONTEFALCO DOCG PASSITO CL.50 14° NAPOLINI;8024767100034;19;VINO DESSERT/LIQUOROSI;009;VINI;1,000;2;-1,000;2021;14,00500;15,41500;7,00000
000000000248364;LIQUORE IOVEM 15° CL.70 ///;8388766147330;13;LIQUORI;010;AMARI E LIQUORI;127,000;2;125,000;2021;17,29500;19,03500;13,00000
000000000248410;VINO SAUVIGNON CL.75 LIVIO FELLUGA;8030421004563;14;VINO BIANCO;009;VINI;15,000;2;13,000;2021;14,63500;16,10500;11,00000
000000000248411;VINO PINOT GRIGIO CL.75 LIVIO FELLUGA;8030421004549;14;VINO BIANCO;009;VINI;37,000;2;35,000;2021;14,63500;16,10500;11,00000
000000000248412;VINO CHARDONNAY CL.75 LIVIO FELLUGA;8030421004617;14;VINO BIANCO;009;VINI;66,000;2;64,000;2021;14,63500;16,10500;11,00000
000000000248414;VINO SHARIS BIANCO CL.75 LIVIO FELLUGA;8030421004822;14;VINO BIANCO;009;VINI;89,000;2;87,000;2021;10,77500;11,85500;8,10000
000000000248464;MARZADRO INFUSIONE ZIRMOL 40° CL.70;8004009003446;13;LIQUORI;010;AMARI E LIQUORI;8,000;0;8,000;2021;24,84500;27,33500;16,56000
000000000248508;VINO ROSSO BAG IN BOX 5 LT DI RUSCIO;;15;VINO ROSSO;009;VINI;14,000;2;12,000;2021;11,38500;12,52500;6,50000
000000000248574;VINO VERDICCHIO MATELICA TERRE VAL BONA 2018 CL.75 12.5° BELISARIO;8007182000264;14;VINO BIANCO;009;VINI;0,000;2;-2,000;2021;3,72500;4,10500;2,80000
000000000248587;WHISKY THE NIKKA 12 Y 47° CL.70;3700597302309;9;WHISKY;032;DISTILLATI;1,000;0;1,000;2021;112,46500;123,71500;74,97000
000000000248676;VINO FRANCIACORTA SATEN DOCG CL.75 13° ESSENCE ANTICA FRATTA;8018460000166;00119;FRANCIACORTA;033;BOLLICINE;4,000;2;2,000;2021;17,70500;19,48500;11,80000
000000000248685;VINO RONDINETO COCOCCIOLA 2018 CL.75 12.5°  SAVINI;8024526001046;14;VINO BIANCO;009;VINI;81,000;2;79,000;2021;5,18500;5,70500;2,96000
000000000248760;VERMOUTH ROSSO CINZANO LT.1 NUOVO AUTENTICA SPECIALITA' ITALIANA;8000020000020;00114;VERMOUTH;013;APERITIVI;36,000;2;34,000;2021;8,78500;9,66500;5,85000
000000000248806;BIRRA LINDEMANS FARO CL.25 BREWRISE;5411223100029;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;0,000;2;-2,000;2021;1,68500;1,85500;1,12200
000000000248808;BIRRA LINDEMANS GINGERGUEUZE CL.75 BREWRISE;5411223010571;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;9,000;2;7,000;2021;15,11500;16,63500;10,07500
000000000248939;VINO FRANCIACORTA DOCG BRUT 25  S/AST. BLANC DE BLANCS CL.75 F.LLI BERLUCCHI;8000583000178;00119;FRANCIACORTA;033;BOLLICINE;78,000;0;78,000;2021;13,35500;14,69500;8,90000
000000000248965;CHAMPAGNE MUMM ROSE' CL.75 XXX;3043700104330;00116;CHAMPAGNE;033;BOLLICINE;31,000;0;31,000;2021;40,79500;44,88500;35,79000
000000000248966;TEQUILA PLATA ALTOS 100% AGAVE 38° CL.70;080432106037;6;TEQUILA;032;DISTILLATI;12,000;2;10,000;2021;16,83500;18,52500;12,65000
000000000249047;VINO BOURGOGNE BLANC CL.75 CHATEAU DE FUISSE';3760113370281;14;VINO BIANCO;009;VINI;9,000;2;7,000;2021;17,02500;18,73500;12,80000
000000000249064;GIN FIFTY POUNDS 43,5° CL.70 + CONFEZIONE LATTA;XXXXXX;11;GIN;032;DISTILLATI;1,000;0;1,000;2021;34,95500;38,45500;23,30000
000000000249070;VINO VALPOLICELLA RIPASSO 2018 CL.75 SPERI;8024194025016;15;VINO ROSSO;009;VINI;14,000;0;14,000;2021;14,36500;15,80500;10,80000
000000000249084;BIRRA LAGUNITAS IPA BOTTIGLIA CL.35,5;723830000100;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;20,000;2;18,000;2021;2,87500;3,16500;1,91000
000000000249128;CHAMPAGNE PHILIPPONNAT 1522 EXTRA BRUT 2009 CL.75  12° C/ASTUCCIO XXXX;XXXXXX;00116;CHAMPAGNE;033;BOLLICINE;0,000;0;0,000;2021;89,66500;98,63500;59,77000
000000000249133;VINO ROSSO PICENO IL MASCHIO DA MONTE S.BARBARA 2017 CL.75;8003678888002;15;VINO ROSSO;009;VINI;5,000;0;5,000;2021;13,97500;15,37500;10,50000
000000000249204;GRAPPA LIGNEUM OF MIELE DI TIGLIO BONOLLO CL.70 40° BOX CHRISTMAS;XXXXXX;5;GRAPPA;032;DISTILLATI;6,000;0;6,000;2021;32,69500;35,97500;21,79000
000000000249208;VINO LA GROLA 2015 CL.150 13.5° SPECIAL EDITION ALLEGRINI C/ASTUCCIO;8015822021081;15;VINO ROSSO;009;VINI;1,000;0;1,000;2021;78,00500;85,81500;52,00000
000000000249324;VINO FRANCIACORTA DOCG SATEN CL.75 12,5° FRANCA CONTEA;8053017380001;00119;FRANCIACORTA;033;BOLLICINE;46,000;0;46,000;2021;14,70500;16,18500;8,40000
000000000249340;GIN BEEFEATER LONDON GARDEN 40° CL.70;5000299618097;11;GIN;032;DISTILLATI;2,000;0;2,000;2021;17,24500;18,97500;11,49000
000000000249431;AMARO BRAULIO RISERVA SPECIALE CL.70 ///;8007010001234;10;AMARO;010;AMARI E LIQUORI;5,000;0;5,000;2021;22,77500;25,05500;15,18000
000000000249525;WHISKY NIKKA SINGLE MALT MIYAGIKYO 45° CL.70;3700597302286;9;WHISKY;032;DISTILLATI;1,000;0;1,000;2021;75,92500;83,52500;50,61000
000000000249928;LE CANIETTE IO SONO GAIA 2019 PECORINO CL.75 13,5°;8034139650173;14;VINO BIANCO;009;VINI;26,000;2;24,000;2021;15,96500;17,56500;12,00000
000000000249948;GIN JENSEN'S OLD TOM 43° CL.70;610370674178;11;GIN;032;DISTILLATI;8,000;0;8,000;2021;33,53500;36,89500;19,15900
000000000250171;LUCANO VERMOUTH DEL CAVALIERE CL.75;8005240974038;00114;VERMOUTH;013;APERITIVI;0,000;2;-2,000;2021;12,37500;13,61500;9,30200
000000000250182;BIRRA DOLOMITI LATTINA RIPARTIAMO ITALIA CL.33;8023400041147;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;183,000;2;181,000;2021;1,14500;1,26500;0,65200
000000000250207;BIRRA FOUNDERS MAS AGAVE ML.355 BREWRISE;642860300465;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;3,000;0;3,000;2021;5,19500;5,72500;3,45800
000000000250230;AMARO DEL CAPO CL.70 RED HOT EDITION ///;8004499701693;10;AMARO;010;AMARI E LIQUORI;-2,000;2;-4,000;2021;15,41500;16,96500;11,58400
000000000250246;GIN VILLA ASCENTI CL.70 41°;5000289931366;11;GIN;032;DISTILLATI;9,000;0;9,000;2021;38,30500;42,14500;25,53500
000000000250323;WHISKY PORT ASKAIG 12Y SPRING ED. CL.70 C/AST. 45,8°;5060532808272;9;WHISKY;032;DISTILLATI;0,000;0;0,000;2021;75,56500;83,12500;50,37000
000000000250324;WHISKY PORT ASKAIG 28 Y CL.70 C/AST. 45,8°;5060532804748;9;WHISKY;032;DISTILLATI;1,000;0;1,000;2021;335,06500;368,57500;223,37000
000000000250325;WHISKY NIKKA FROM THE BARREL BOX JIGGER + 2 SHOT CL.50;3700597342060;9;WHISKY;032;DISTILLATI;0,000;0;0,000;2021;58,07500;63,88500;38,71000
000000000250329;WHISKY THE MACALLAN REFLEXION CL.70 C/AST. 43°;5010314301729;9;WHISKY;032;DISTILLATI;1,000;0;1,000;2021;1189,76500;1308,73500;793,17000
000000000250335;RUM SAILOR JERRY SPICED CL.70 40°;5010327405223;8;RUM;032;DISTILLATI;17,000;2;15,000;2021;16,82500;18,51500;11,21500
000000000250342;WHISKY GLEN ORD SINGLETON 18 Y SPECIAL RELEASE CL.70 C/AST.;5000281059235;9;WHISKY;032;DISTILLATI;2,000;0;2,000;2021;135,41500;148,96500;90,27000
000000000250349;WHISKY MACALLAN N.6 CL.70 43°;5010314301743;9;WHISKY;032;DISTILLATI;1,000;0;1,000;2021;3834,26500;4217,69500;2556,17000
000000000250351;RUM DEPAZ CASK STRENGTH 2002 CL.70 61,6°;3275130010961;8;RUM;032;DISTILLATI;2,000;0;2,000;2021;177,63500;195,40500;118,42000
000000000250353;WHISKY BOMBERGER'S DECLARATION 108 PROOF LIMITED RELEASE 2019 CL.75;003938301162;9;WHISKY;032;DISTILLATI;0,000;0;0,000;2021;109,44500;120,39500;72,96000
000000000250404;BIRRA PILS FAUST CL.33 X 20 BREWRISE VAR;4106120008622;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;0,000;2;-2,000;2021;39,00500;42,91500;26,00000
000000000250406;BIRRA BAYRISCH HELL FAUST 4,8° CL.50 X 20 BREWRISE VAR;4106120008561;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;0,000;2;-2,000;2021;40,50500;44,56500;27,00000
000000000250435;VINO ROSSO DOC BOLGHERI L'INFINITO 2011 14,5° CL.75 ORNELLAIA;8032732221592;15;VINO ROSSO;009;VINI;1,000;0;1,000;2021;286,00500;314,61500;74,88000
000000000250448;VINO RIBOLLA GIALLA YELLOW HILLS COLLIO CL.75 13° 2019 CASTELLO DI SPESSA;8032880501232;14;VINO BIANCO;009;VINI;47,000;2;45,000;2021;12,30500;13,54500;9,25000
000000000250451;VINO RIBOLLA GIALLA VENEZIA GIULIA CL.75 13° 2019 LA BOATINA;8032880501003;14;VINO BIANCO;009;VINI;14,000;2;12,000;2021;5,39500;5,94500;4,05000
000000000250499;CA' DEL BOSCO CORTE DEL LUPO CURTEFRANCA ROSSO DOC 2018 CL.150 C/ASTUCCIO;8032727262258;15;VINO ROSSO;009;VINI;1,000;0;1,000;2021;46,04500;50,65500;30,69000
000000000250533;BIRRA NORTH SEA IPA JOPEN LATTINA CL.33 LATTINA BREWRISE;8714799301348;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;8,000;2;6,000;2021;3,09500;3,41500;2,05800
000000000250545;NAT20 VENCHI CUBA RHUM CHOCOLATE CREAM 17° CL.70;8002996130718;8;RUM;032;DISTILLATI;4,000;2;2,000;2021;22,30500;24,54500;14,86800
000000000250707;VINO RAMI' IGP 2019 CL.75 11,5° COS;8033749750150;14;VINO BIANCO;009;VINI;2,000;0;2,000;2021;15,54500;17,10500;11,10000
000000000250803;CHAMPAGNE OF 007 BOLLINGER CL.75 C/ASTUCCIO XXX;3052853083621;00116;CHAMPAGNE;033;BOLLICINE;3,000;0;3,000;2021;57,86500;63,65500;43,50000
000000000250809;MARZADRO GRAPPA GIARE AMARONE CL.20 41° C/ASTUCCIO;8004009001626;5;GRAPPA;032;DISTILLATI;12,000;0;12,000;2021;11,54500;12,70500;7,69500
000000000250840;VINO CASTELLO POMINO 2019 CL.75 12,5° FRESCOBALDI;8007425000730;14;VINO BIANCO;009;VINI;11,000;2;9,000;2021;8,25500;9,08500;6,20000
000000000250841;CHAMPAGNE PERRIER JOUET BLANC DE BLANC + 2 FLUTES;3113889000317;00116;CHAMPAGNE;033;BOLLICINE;2,000;0;2,000;2021;77,11500;84,83500;51,40700
000000000250848;CHAMPAGNE MOET & CHANDON TWIN SET IMPERIAL + ROSE' CL.75;8010616650102;00116;CHAMPAGNE;033;BOLLICINE;4,000;0;4,000;2021;110,86500;121,95500;73,90700
000000000250850;CHAMPAGNE MOET & CHANDON IMPERIAL ORO CL. 75 12° XXX;3185370695197;00116;CHAMPAGNE;033;BOLLICINE;1,000;0;1,000;2021;47,44500;52,19500;33,88700
000000000250851;CHAMPAGNE MOET & CHANDON IMPERIAL ORO CL. 75 12° C/ASTUCCIO XXX;3185370691946;00116;CHAMPAGNE;033;BOLLICINE;2,000;0;2,000;2021;50,37500;55,41500;35,97500
000000000250856;VINO ROSSO DOC BOLGHERI 2017 14,5° CL.75 ORNELLAIA;8032732223381;15;VINO ROSSO;009;VINI;5,000;0;5,000;2021;165,00500;181,51500;110,00000
000000000250857;VINO BIANCO TOSCANA POGGIO ALLE GAZZE DELL'ORNELLAIA 2018 CL.75 13°;8032732223091;14;VINO BIANCO;009;VINI;6,000;0;6,000;2021;35,00500;38,51500;25,00000
000000000250964;CONFEZIONE CAFFE' DEL MARINAIO + CAFFETTIERA CL.20;8053504430080;13;LIQUORI;010;AMARI E LIQUORI;2,000;2;0,000;2021;18,90500;20,80500;13,90000
000000000250967;VINO SOAVE CLASSICO SUPERIORE DOCG COLBARACA CL.75 2018 13° MASI;8002062000075;14;VINO BIANCO;009;VINI;11,000;2;9,000;2021;9,70500;10,68500;7,29000
000000000250974;WHISKY TALISKER DISTILLERS EDITION 45,8° TD-S 5 W I CL.70;5000281062549;9;WHISKY;032;DISTILLATI;1,000;0;1,000;2021;54,66500;60,13500;36,44000
000000000250995;RHUM HSE AGRICOLE EXTRA VIEUX SHERRY FINISH MARTINIQUE FINO & OLOROSO 45° CL.50 C/ASTUCCIO;3328731101924;8;RUM;032;DISTILLATI;1,000;0;1,000;2021;74,97500;82,47500;49,98000
000000000250999;RUM GOLD PURE CANE ZAKA MARTINIQUE LIMITED EDITION 42° CL.70 C/ASTUCCIO;8712436141944;8;RUM;032;DISTILLATI;1,000;0;1,000;2021;27,59500;30,36500;18,39000
000000000251013;RUM JAMAICA APPLETON ESTATE 1999 63° HEARTS COLLECTION CL.70 C/ASTUCCIO;8000207029769;8;RUM;032;DISTILLATI;1,000;0;1,000;2021;409,00000;449,00000;134,62000
000000000251016;BUMBU RUM XO CL.70 40° C/ASTUCCIO ///;813497006154;8;RUM;032;DISTILLATI;29,000;0;29,000;2021;40,25500;44,28500;23,00000
000000000251300;WHISKY JAPANESE THE KURAYOSHI SHERRY CASK 43° CL.70 MATSUI;4954621000900;9;WHISKY;032;DISTILLATI;2,000;0;2,000;2021;105,40500;115,95500;70,26300
000000000251303;WHISKY HIGHLAND PARK CL.5 12Y;5010314505202;9;WHISKY;032;DISTILLATI;10,000;0;10,000;2021;6,78500;7,46500;4,52000
000000000251357;VINO SANGIOVESE TOSCANA IGT SOLENIDA 2015 14,5° CL.75 TENUTE LUNELLI;8007355005805;15;VINO ROSSO;009;VINI;5,000;0;5,000;2021;28,00500;30,81500;20,00000
000000000251358;VINO RAETIA BIANCO VIGNETI DELLE DOLOMITI IGT 2020 12,5° CL.75;8013365914006;14;VINO BIANCO;009;VINI;4,000;2;2,000;2021;5,93500;6,53500;3,95000
000000000251360;VINO RAETIA MULLER THURGAU ALTO ADIGE DOC 2020 12,5° CL.75;8013365947004;14;VINO BIANCO;009;VINI;1,000;2;-1,000;2021;7,47500;8,22500;4,98000
000000000251364;VINO VALPOLICELLA CLASSICO 2019 I CASTEI CL.75 12,5° CASTELLANI;8021364101211;15;VINO ROSSO;009;VINI;1,000;2;-1,000;2021;7,32500;8,06500;5,50000
000000000251407;VINO MARCHE MERLOT MOSSONE 2017 14,5° CL.75 SANTA BARBARA;8003678310008;15;VINO ROSSO;009;VINI;6,000;0;6,000;2021;37,80500;41,59500;27,00000
000000000251441;WHISKY SINGLE GRAIN IRISH BUSKER 88,6 PROOF 44,3° CL.70;8001110596072;9;WHISKY;032;DISTILLATI;9,000;2;7,000;2021;20,52500;22,58500;13,68100
000000000251444;PROSECCO DOC BRUT CL.20 DE FAVERI;8024571000216;00118;PROSECCO/SPUMANTE;033;BOLLICINE;0,000;0;0,000;2021;2,07500;2,28500;1,55400
000000000251475;VINO CURTEFRANCA BIANCO CORTE DEL LUPO 2019 CL.75 13° CA' DEL BOSCO;8032727262128;14;VINO BIANCO;009;VINI;4,000;0;4,000;2021;21,03500;23,14500;15,81000
000000000251589;VINO CHARDONNAY 2020 13,5° CL.75 EISACKTAL VALLE ISARCO KELLEREI;8013774030007;14;VINO BIANCO;009;VINI;26,000;0;26,000;2021;8,25500;9,08500;6,20000
000000000251607;VINO GAVI DEL COMUNE DI GAVI 2019 CL.75 12,5° MARCHESI DI BAROLO;8004910309033;14;VINO BIANCO;009;VINI;2,000;2;0,000;2021;12,30500;13,54500;9,25000
000000000251661;VINO ROSATO ROSA SICILIA 2020 CL.75 C/ASTUCCIO DONNAFUGATA DOLCE & GABBANA;8000852089576;97;VINO ROSATO;009;VINI;3,000;0;3,000;2021;28,00500;30,81500;16,00000
000000000251681;VINO MONTEPULCIANO D'ABRUZZO RISERVA DOCG 2015 CL.75 14° SAVINI;8024526000261;15;VINO ROSSO;009;VINI;21,000;2;19,000;2021;10,92500;12,02500;6,24000
000000000251718;VINO PINOT GRIGIO FRIULI ISONZO CL.75 13,5° 2019 CASTELLO DI SPESSA;8032880511996;14;VINO BIANCO;009;VINI;17,000;2;15,000;2021;7,85500;8,64500;5,90000
000000000251724;VINO MONTEFALCO SAGRANTINO DOCG COLLEPIANO 2016 CL.75 15,5° ARNALDO CAPRAI;8019787011477;15;VINO ROSSO;009;VINI;8,000;0;8,000;2021;21,00500;23,11500;15,00000
000000000251726;VINO GRECHETTO GRECANTE 2020 CL.75 13,5° ARNALDO CAPRAI;801978701558;14;VINO BIANCO;009;VINI;11,000;2;9,000;2021;7,98500;8,78500;6,00000
000000000251749;VINO LAGREIN ALTO ADIGE 2019 CL.75 12,5° TRAMIN;8013365157007;15;VINO ROSSO;009;VINI;12,000;2;10,000;2021;10,37500;11,41500;7,80000
000000000251750;VINO PINOT NERO ALTO ADIGE 2019 CL.75 13° TRAMIN;8013365167006;15;VINO ROSSO;009;VINI;11,000;2;9,000;2021;11,70500;12,88500;8,80000
000000000251754;VINO GEWURZTRAMINER NUSSBAUMER ALTO ADIGE 2019 CL.75 14,5° TRAMIN;8013365297000;14;VINO BIANCO;009;VINI;18,000;2;16,000;2021;22,48500;24,73500;16,90000
000000000251776;VINO COLLEVENTANO ROSATO 2020 CL.75 13° SAVINI;8024526001046;97;VINO ROSATO;009;VINI;11,000;2;9,000;2021;7,70500;8,48500;4,40000
000000000251782;CHAMPAGNE BRUT POL ROGER WINSTON CHURCHILL CL.75 12,5° C/ASTUCCIO;8974432012;00116;CHAMPAGNE;033;BOLLICINE;2,000;0;2,000;2021;240,00500;264,01500;160,00000
000000000251795;VINO BIANCO DERTHONA 2019 CL.75 14° VIGNETI MASSA;8018917000152;14;VINO BIANCO;009;VINI;4,000;2;2,000;2021;15,30500;16,84500;11,50000
000000000251809;VINO BIANCO CHEVINO BRIK LT.1 LAMONARCA;8005479004025;14;VINO BIANCO;009;VINI;448,000;2;446,000;2021;0,81500;0,90500;0,61000
000000000251817;TEQUILA BLANCO OLMECA BLANCO 38° LT.1;080432402207;6;TEQUILA;032;DISTILLATI;37,000;0;37,000;2021;20,19500;22,22500;13,46000
000000000251840;VINO SAUVIGNON BLANC PIERE 2018 CL.75 14,5° VIE DI ROMANS;8032625753193;14;VINO BIANCO;009;VINI;18,000;0;18,000;2021;18,26500;20,09500;13,72600
000000000251841;VINO PINOT GRIGIO DESSIMIS 2018 CL.75 14° VIE DI ROMANS;8032625753148;14;VINO BIANCO;009;VINI;12,000;0;12,000;2021;19,10500;21,02500;14,36300
000000000251842;VINO CHARDONNAY CIAMPAGNIS 2018 CL.75 13,5° VIE DI ROMANS;8032625753117;14;VINO BIANCO;009;VINI;18,000;0;18,000;2021;15,48500;17,03500;11,63500
000000000251855;BIRRA MORE DRY AND SOUR THAN YOUR MOTHER SAISON CL.33 TFD BREWRISE;6430060520066;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;18,000;0;18,000;2021;2,75500;3,03500;1,83300
000000000251910;RUM DON PAPA SHERRY CASKS CL.70 45° C/ASTUCCIO ///;4809015157152;8;RUM;032;DISTILLATI;5,000;2;3,000;2021;71,72500;78,90500;47,81000
000000000251979;GIN GORDON'S SICILIAN LEMON 37,5° CL.70;5000289932479;11;GIN;032;DISTILLATI;10,000;0;10,000;2021;12,56500;13,82500;8,37200
000000000251985;VODKA BLACK FORTY 4C 40° CL.70;8034141060618;7;VODKA;032;DISTILLATI;11,000;0;11,000;2021;15,23500;16,76500;10,15000
000000000251993;VINO ALBANA SECCO VIGNA ROCCA 2020 CL.75 13,5° TRE MONTI;8003387010015;14;VINO BIANCO;009;VINI;18,000;2;16,000;2021;5,58500;6,14500;4,19500
000000000251994;VINO ROMAGNA ALBANA IN ANFORA VITALBA 2020 CL.75 14,5° TRE MONTI;8003387010411;14;VINO BIANCO;009;VINI;11,000;2;9,000;2021;12,19500;13,42500;9,16500
000000000252033;VINO CUVEE SECRETE 2019 CL.75 13,5° ARNALDO CAPRAI;8019787015345;14;VINO BIANCO;009;VINI;12,000;0;12,000;2021;21,00500;23,11500;14,00000
000000000252084;LILLET ROSE' CL.75 17°;3057230000277;13;LIQUORI;010;AMARI E LIQUORI;4,000;0;4,000;2021;15,71500;17,29500;10,47000
10753;RUM MATUSALEM 7Y;766094100056;8;RUM;032;DISTILLATI;11,000;2;9,000;2021;14,90500;16,40500;11,20000
1276;COGNAC REMY MARTIN VSOP  CL.70 ///;3024480008766;00111;COGNAC;032;DISTILLATI;7,000;2;5,000;2021;31,77500;34,95500;23,88600
1276;COGNAC REMY MARTIN VSOP  CL.70 ///;3024482270123;00111;COGNAC;032;DISTILLATI;7,000;2;5,000;2021;31,77500;34,95500;23,88600
1310;PERNOD CL.70;3047100090316;13;LIQUORI;010;AMARI E LIQUORI;1,000;2;-1,000;2021;11,84500;13,02500;8,90000
1358;COGNAC MARTELL VS CC.70 ///;3219820000078;00111;COGNAC;032;DISTILLATI;8,000;2;6,000;2021;21,70500;23,88500;17,36000
1371;CHAMPAGNE JACQUART CL.75 XXX;3700252001240;00116;CHAMPAGNE;033;BOLLICINE;-3,000;0;-3,000;2021;24,24500;26,67500;19,24000
149;GRAPPA DI PROSECCO GOCCIA BOTTEGA CL.20;GRAPPA-STORTE;5;GRAPPA;032;DISTILLATI;4,000;2;2,000;2021;5,50500;6,05500;3,66700
1597;WHISKY DIMPLE 15 YEARS OLD;5000281003337;9;WHISKY;032;DISTILLATI;3,000;2;1,000;2021;27,73500;30,51500;20,85000
1605;WHISKY OBAN SINGLE MALT CL.70 ///;5000281005447;9;WHISKY;032;DISTILLATI;11,000;2;9,000;2021;40,63500;44,70500;32,50000
1607;GIN TANQUERAY CL.70 ///;5000281005904;11;GIN;032;DISTILLATI;0,000;2;-2,000;2021;14,10500;15,52500;10,60000
1853;BIRRA CHIMAY GRANDE RESERVE BLU 9° CL. 33;15410908000033;18;BIRRA SPECIALE/ARTIGIANALE;014;BIRRE;26,000;2;24,000;2021;2,69500;2,97500;1,79200
1938;OFFLEY PORT RICH TAWNY CL.70;5601034001503;9;WHISKY;032;DISTILLATI;16,000;2;14,000;2021;7,58500;8,34500;5,70000
2036;RUM PAMPERO ESPECIAL CL.70 40°;8028286000240;8;RUM;032;DISTILLATI;5,000;2;3,000;2021;11,99500;13,20500;7,99000
2037;RUM PAMPERO ANNIVERSARIO CL.70 ///;7591001016075;8;RUM;032;DISTILLATI;13,000;2;11,000;2021;21,45500;23,60500;14,30000
2039;CACIQUE RON ANEJO 70 CL;7591073000019;8;RUM;032;DISTILLATI;0,000;2;-2,000;2021;15,56500;17,12500;11,70000
2039;CACIQUE RON ANEJO 70 CL;7591073011060;8;RUM;032;DISTILLATI;0,000;2;-2,000;2021;15,56500;17,12500;11,70000
2044;KAHLUA LT.1 ///;0089540122700;13;LIQUORI;010;AMARI E LIQUORI;18,000;2;16,000;2021;14,38500;15,82500;10,81000
2125;VERMOUTH BIANCO CINZANO LT.1;8000020000013;00114;VERMOUTH;013;APERITIVI;1,000;2;-1,000;2021;8,78500;9,66500;5,85000
2206;AMARO PETRUS BOONEKAMP CL. 70 ///;8000060366520;10;AMARO;010;AMARI E LIQUORI;24,000;2;22,000;2021;13,03500;14,34500;9,80000
2662;GRAPPA FRATTINA CHARDONNAY CL.70 ///;8000400005515;5;GRAPPA;032;DISTILLATI;66,000;2;64,000;2021;11,05500;12,16500;8,30500
2692;STOCK 84 BRANDY LT.1;8000440112235;12;BRANDY;032;DISTILLATI;20,000;2;18,000;2021;15,75500;17,33500;10,50000
2692;STOCK 84 BRANDY LT.1;8000440112846;12;BRANDY;032;DISTILLATI;20,000;2;18,000;2021;15,75500;17,33500;10,50000
2712;GRAPPA & PERA JULIA CL.70;8000440373728;5;GRAPPA;032;DISTILLATI;1,000;2;-1,000;2021;8,41500;9,26500;6,32000
2730;VODKA KEGLEVICH PANNA & FRAGOLA CL.70;8000440112549;7;VODKA;032;DISTILLATI;6,000;2;4,000;2021;9,18500;10,10500;6,90000
